student_id,course_id,minutes_watched,date_watched,student_type_id
259105,37,65,2022-01-24,0
259106,7,1,2022-04-01,1
259106,7,6.5,2022-03-31,1
259106,7,28.9,2022-03-29,1
259106,7,32.2,2022-03-25,1
259106,7,32.6,2022-03-30,1
259106,7,55.1,2022-03-28,1
259106,7,60,2022-01-04,1
259106,7,60.2,2022-01-03,1
259106,7,60.3,2022-01-07,1
259106,7,61.9,2022-01-06,1
259106,7,64.1,2022-01-05,1
259106,13,30.5,2022-03-20,1
259106,13,30.9,2022-03-22,1
259106,13,33.4,2022-03-21,1
259106,13,35.2,2022-03-24,1
259106,21,4.6,2022-04-12,1
259106,21,12.2,2022-04-03,1
259106,21,32.2,2022-04-05,1
259106,21,33.4,2022-04-04,1
259106,21,33.4,2022-04-06,1
259106,21,41.1,2022-04-09,1
259106,23,4.5,2022-03-16,1
259106,23,14.2,2022-03-17,1
259106,23,29.4,2022-05-23,1
259106,23,30.1,2022-02-03,1
259106,23,30.2,2022-02-01,1
259106,23,30.5,2022-01-31,1
259106,23,30.8,2022-03-07,1
259106,23,31.4,2022-02-08,1
259106,23,31.7,2022-03-09,1
259106,23,31.9,2022-02-06,1
259106,23,32.3,2022-02-21,1
259106,23,32.6,2022-02-05,1
259106,23,33,2022-02-18,1
259106,23,34.5,2022-03-05,1
259106,23,35.4,2022-02-09,1
259106,23,35.6,2022-02-07,1
259106,23,35.8,2022-01-30,1
259106,23,36,2022-02-25,1
259106,23,37.6,2022-03-02,1
259106,23,40.7,2022-03-03,1
259106,23,41.4,2022-02-28,1
259106,23,41.7,2022-03-19,1
259106,23,42.6,2022-03-06,1
259106,23,44.5,2022-02-10,1
259106,23,44.5,2022-02-23,1
259106,23,46.2,2022-02-26,1
259106,23,47.5,2022-03-12,1
259106,23,48.5,2022-02-20,1
259106,23,54.2,2022-03-10,1
259106,23,54.4,2022-03-04,1
259106,23,72,2022-02-27,1
259106,39,0.5,2022-04-14,1
259106,39,33.8,2022-04-11,1
259106,39,40.4,2022-04-10,1
259106,39,72.6,2022-04-15,1
259106,42,0.1,2022-01-11,1
259106,42,36.4,2022-01-16,1
259106,42,60.4,2022-01-09,1
259106,42,60.6,2022-01-10,1
259106,42,60.9,2022-01-15,1
259106,42,61,2022-01-08,1
259106,42,61.7,2022-01-13,1
259106,42,64.6,2022-01-14,1
259106,46,30.1,2022-01-23,1
259106,46,30.3,2022-01-21,1
259106,46,31.5,2022-01-18,1
259106,46,32.2,2022-01-25,1
259106,46,32.3,2022-01-19,1
259106,46,33.3,2022-01-20,1
259106,46,33.4,2022-01-26,1
259106,46,35.2,2022-01-24,1
259106,46,37.4,2022-01-22,1
259106,46,47.8,2022-01-28,1
259106,46,60.3,2022-01-17,1
259108,21,22.7,2022-01-30,0
259108,23,0.1,2022-02-25,0
259108,23,2,2022-02-27,0
259108,23,3.3,2022-01-03,0
259110,4,17.4,2022-01-05,0
259110,23,10.8,2022-01-08,0
259110,23,40.4,2022-01-07,0
259113,7,0.4,2022-01-03,0
259114,3,2,2022-01-03,0
259115,7,0.7,2022-01-03,0
259116,7,37.9,2022-01-03,0
259118,7,45.5,2022-01-04,0
259118,23,12.7,2022-01-13,0
259118,23,13.9,2022-01-11,0
259118,23,26,2022-01-10,0
259121,7,2.1,2022-01-03,0
259121,7,57.9,2022-01-08,0
259123,14,41.6,2022-01-03,0
259123,35,3.4,2022-04-14,0
259123,35,21,2022-04-15,0
259125,7,5.6,2022-01-03,0
259126,23,4.9,2022-01-03,0
259127,35,2.1,2022-01-03,0
259132,3,4.3,2022-02-06,0
259132,28,1.2,2022-01-09,0
259132,37,0.4,2022-01-03,0
259133,22,2.4,2022-01-03,0
259134,7,13.6,2022-01-04,0
259137,42,6,2022-01-03,0
259138,16,12.6,2022-01-03,0
259143,2,0.1,2022-01-06,0
259143,20,24.1,2022-01-05,0
259144,23,3,2022-01-03,0
259145,7,0.3,2022-01-03,0
259146,21,3.3,2022-01-03,0
259149,7,38.2,2022-01-03,0
259150,28,0.2,2022-01-03,0
259152,7,1.2,2022-01-03,0
259152,7,9.5,2022-01-09,0
259155,21,138.2,2022-01-04,0
259155,25,79.7,2022-01-03,0
259155,37,8.2,2022-01-11,0
259155,37,9.2,2022-01-13,0
259155,37,16.2,2022-01-12,0
259155,37,42.4,2022-01-10,0
259155,37,84,2022-01-05,0
259156,23,2.4,2022-01-03,0
259158,23,0.5,2022-01-03,0
259160,7,1,2022-09-10,0
259164,23,0.7,2022-01-03,0
259165,35,0.2,2022-01-03,0
259167,7,1.3,2022-01-03,0
259167,7,9.2,2022-01-04,0
259170,7,1.2,2022-01-04,0
259171,7,14.9,2022-01-28,1
259171,7,67.6,2022-01-04,0
259171,7,83.8,2022-01-26,1
259171,23,0.9,2022-02-08,1
259171,23,16.1,2022-02-04,1
259171,23,27.3,2022-01-05,0
259171,23,107.1,2022-02-03,1
259172,21,7.4,2022-01-04,0
259174,2,18.8,2022-08-19,1
259174,2,26.1,2022-08-15,1
259174,2,43.5,2022-08-16,1
259174,2,73,2022-08-14,1
259174,3,13.7,2022-08-13,1
259174,3,14.8,2022-08-05,1
259174,3,20.5,2022-08-03,1
259174,3,43.4,2022-08-02,1
259174,3,52.6,2022-08-07,1
259174,3,53.7,2022-08-01,1
259174,3,54.1,2022-07-31,1
259174,3,67,2022-08-08,1
259174,3,73,2022-08-10,1
259174,3,86.1,2022-08-06,1
259174,3,101.9,2022-07-30,1
259174,3,110.7,2022-08-04,1
259174,3,142.2,2022-08-09,1
259174,7,1.3,2022-01-04,0
259174,7,10,2022-01-05,0
259174,7,58.5,2022-07-18,1
259174,7,88.2,2022-01-06,0
259174,7,115.7,2022-01-07,1
259174,7,139.3,2022-07-20,1
259174,13,37.9,2022-08-11,1
259174,14,0.1,2022-03-02,1
259174,14,0.1,2022-03-04,1
259174,14,0.4,2022-03-03,1
259174,14,0.6,2022-10-14,1
259174,14,3.1,2022-03-12,1
259174,14,10.3,2022-02-19,1
259174,14,11.1,2022-02-11,1
259174,14,13.4,2022-02-16,1
259174,14,14.6,2022-03-20,1
259174,14,15.7,2022-03-29,1
259174,14,17.8,2022-03-23,1
259174,14,17.9,2022-04-11,1
259174,14,19.8,2022-04-04,1
259174,14,20.4,2022-02-18,1
259174,14,23.4,2022-03-17,1
259174,14,26.1,2022-03-16,1
259174,14,26.8,2022-04-05,1
259174,14,32.9,2022-02-12,1
259174,14,34.9,2022-03-13,1
259174,14,38.3,2022-03-22,1
259174,14,42.7,2022-03-27,1
259174,14,54,2022-03-21,1
259174,14,56.5,2022-04-01,1
259174,14,56.9,2022-03-15,1
259174,14,59.8,2022-03-30,1
259174,14,60.3,2022-03-26,1
259174,14,63.2,2022-03-24,1
259174,14,65.3,2022-02-13,1
259174,14,66.4,2022-03-31,1
259174,14,68.1,2022-02-15,1
259174,14,75.9,2022-03-25,1
259174,14,77.3,2022-02-14,1
259174,14,77.3,2022-03-18,1
259174,14,79.3,2022-02-17,1
259174,14,91.4,2022-03-19,1
259174,14,160.6,2022-04-10,1
259174,20,113.8,2022-07-27,1
259174,21,9.9,2022-02-04,1
259174,21,12.7,2022-02-01,1
259174,21,24.3,2022-01-27,1
259174,21,29.1,2022-02-02,1
259174,21,37.9,2022-01-26,1
259174,21,45.4,2022-01-29,1
259174,21,53.4,2022-02-06,1
259174,21,60.4,2022-02-03,1
259174,21,61.1,2022-01-25,1
259174,21,61.5,2022-01-28,1
259174,21,67.4,2022-02-08,1
259174,21,67.7,2022-01-31,1
259174,21,91.6,2022-02-07,1
259174,21,116.7,2022-01-30,1
259174,21,119.9,2022-02-05,1
259174,23,1.1,2022-01-21,1
259174,23,13.9,2022-01-24,1
259174,23,20.4,2022-07-24,1
259174,23,26.9,2022-01-08,1
259174,23,34.5,2022-01-20,1
259174,23,39.1,2022-07-23,1
259174,23,41.6,2022-07-26,1
259174,23,43,2022-01-10,1
259174,23,44.4,2022-01-19,1
259174,23,51.9,2022-01-09,1
259174,23,64.7,2022-01-22,1
259174,23,73.3,2022-01-18,1
259174,23,73.6,2022-07-22,1
259174,23,77,2022-07-21,1
259174,23,94.2,2022-07-25,1
259174,23,132.5,2022-01-17,1
259174,23,150.8,2022-01-23,1
259174,35,64.4,2022-07-29,1
259174,35,73.8,2022-07-28,1
259178,7,0.4,2022-01-06,0
259178,7,6.2,2022-01-05,0
259178,7,37.8,2022-06-12,0
259180,12,15.9,2022-01-06,0
259180,16,25.5,2022-01-04,0
259180,22,7.9,2022-01-17,0
259180,45,0.8,2022-01-12,0
259181,7,0.1,2022-01-04,0
259183,7,2,2022-01-04,0
259183,7,16.3,2022-02-07,0
259184,7,0.1,2022-01-04,0
259187,7,4.4,2022-01-07,0
259187,7,5.1,2022-01-04,0
259188,21,4.3,2022-01-04,0
259190,7,1.2,2022-01-04,0
259190,7,11.4,2022-07-18,1
259191,7,1,2022-01-04,0
259192,34,0.4,2022-01-04,0
259195,7,32.2,2022-01-04,0
259196,7,3.2,2022-01-04,0
259198,3,11.8,2022-02-04,0
259198,3,14.7,2022-02-05,0
259198,7,0.8,2022-02-21,0
259198,7,0.9,2022-01-05,0
259198,7,3.4,2022-01-04,0
259198,21,7.8,2022-01-06,0
259198,21,13.1,2022-01-21,0
259199,14,19.4,2022-01-04,0
259201,7,2,2022-01-18,0
259203,7,6.7,2022-01-05,0
259203,7,9,2022-01-04,0
259204,7,0.3,2022-01-04,0
259205,7,1,2022-01-04,0
259205,7,8.8,2022-01-05,0
259207,7,0.2,2022-01-28,0
259207,7,0.8,2022-01-04,0
259209,7,28.3,2022-01-04,1
259209,14,114.3,2022-01-09,1
259209,16,11.6,2022-09-27,1
259209,23,0.5,2022-09-29,1
259209,23,41.8,2022-01-05,1
259209,23,48.8,2022-01-07,1
259210,7,18.9,2022-01-04,0
259210,7,24.7,2022-01-05,0
259211,7,1.4,2022-01-08,0
259211,7,18.5,2022-01-06,0
259211,7,23.5,2022-01-04,0
259211,37,1.5,2022-01-09,0
259213,7,1.4,2022-01-04,0
259214,42,0.2,2022-01-04,0
259217,7,8.2,2022-01-04,0
259222,42,0.1,2022-01-04,0
259223,7,0.7,2022-01-04,0
259225,7,0.6,2022-01-04,0
259226,7,0.3,2022-01-05,0
259226,7,6,2022-07-18,0
259229,7,0.4,2022-06-28,0
259229,13,0.9,2022-01-04,0
259229,13,1,2022-01-07,0
259229,28,0.4,2022-09-10,0
259231,7,0.1,2022-01-04,0
259232,23,34.7,2022-01-18,0
259233,7,68.8,2022-01-04,0
259239,7,10.9,2022-01-04,0
259239,7,40.4,2022-01-05,0
259240,7,0.2,2022-01-06,0
259240,7,2.4,2022-01-07,0
259242,14,9.2,2022-01-04,0
259244,14,110,2022-01-04,0
259246,4,30.9,2022-01-04,0
259247,23,15.5,2022-01-06,0
259247,23,59.7,2022-01-08,0
259250,7,6.5,2022-01-10,0
259254,14,25.7,2022-08-17,0
259254,21,4.1,2022-08-16,0
259254,21,13.2,2022-08-18,0
259254,45,0.4,2022-01-04,0
259258,7,20.5,2022-01-04,1
259258,7,84.3,2022-01-05,1
259258,11,3.4,2022-01-22,1
259258,11,35.6,2022-01-15,1
259258,12,0.1,2022-09-22,1
259258,14,0.1,2022-10-05,1
259258,14,1.3,2022-08-19,1
259258,14,4.6,2022-07-25,1
259258,14,5.7,2022-03-17,1
259258,14,10,2022-01-20,1
259258,14,11.7,2022-03-26,1
259258,14,18,2022-03-14,1
259258,14,18.1,2022-08-10,1
259258,14,19.1,2022-03-18,1
259258,14,21.3,2022-08-02,1
259258,14,26.7,2022-05-05,1
259258,14,27.3,2022-07-26,1
259258,14,29.3,2022-05-04,1
259258,14,33.3,2022-01-19,1
259258,14,33.3,2022-07-28,1
259258,14,36.1,2022-01-07,1
259258,14,36.4,2022-08-16,1
259258,14,47.9,2022-03-09,1
259258,14,56.7,2022-03-15,1
259258,14,66.1,2022-03-13,1
259258,14,77.4,2022-03-16,1
259258,14,107.2,2022-01-17,1
259258,16,13.4,2022-01-12,1
259258,16,72.8,2022-01-10,1
259258,16,78.1,2022-01-11,1
259258,19,45.4,2022-03-30,1
259258,20,61,2022-01-14,1
259258,21,1,2022-01-13,1
259258,21,38.4,2022-01-06,1
259258,30,43.6,2022-01-26,1
259258,32,1.7,2022-04-06,1
259258,32,31.1,2022-04-09,1
259258,34,19.2,2022-01-23,1
259258,37,6.1,2022-03-12,1
259258,37,9.3,2022-01-18,1
259258,37,18.6,2022-01-25,1
259258,37,30.5,2022-03-10,1
259258,37,36.6,2022-01-24,1
259258,37,62.1,2022-01-16,1
259260,7,0.2,2022-09-13,1
259260,21,6.7,2022-01-04,0
259260,21,18.9,2022-01-05,0
259260,21,29.5,2022-09-07,1
259260,21,39.8,2022-01-08,1
259261,7,4.6,2022-01-07,0
259261,21,12,2022-01-12,0
259262,13,0.3,2022-01-11,1
259262,13,13,2022-01-13,1
259262,14,0.1,2022-06-18,1
259262,14,4.5,2022-06-21,1
259262,14,7.4,2022-07-02,1
259262,14,13.2,2022-06-26,1
259262,14,13.9,2022-02-14,1
259262,14,16.1,2022-06-22,1
259262,14,16.8,2022-05-28,1
259262,14,16.9,2022-02-26,1
259262,14,17.2,2022-07-10,1
259262,14,18.4,2022-02-19,1
259262,14,19.1,2022-07-04,1
259262,14,19.8,2022-02-23,1
259262,14,20.2,2022-06-25,1
259262,14,21.2,2022-02-18,1
259262,14,23.6,2022-06-05,1
259262,14,30.3,2022-05-27,1
259262,14,31.7,2022-02-22,1
259262,14,31.7,2022-05-20,1
259262,14,36.1,2022-02-12,1
259262,14,36.5,2022-05-21,1
259262,14,45.1,2022-02-21,1
259262,14,46.7,2022-03-19,1
259262,14,50.7,2022-02-15,1
259262,14,54.5,2022-02-20,1
259262,14,57.7,2022-07-03,1
259262,15,2.8,2022-02-05,1
259262,15,44.2,2022-01-19,1
259262,16,4.6,2022-01-18,1
259262,20,0.8,2022-01-25,1
259262,22,9.5,2022-04-25,1
259262,23,2.2,2022-06-11,1
259262,23,15.1,2022-02-09,1
259262,26,10.1,2022-03-20,1
259262,27,5.1,2022-04-08,1
259262,33,84.4,2022-01-27,1
259262,35,11.2,2022-03-05,1
259262,35,33.8,2022-03-07,1
259262,35,42.9,2022-03-06,1
259262,35,48.3,2022-03-09,1
259262,45,6.3,2022-03-17,1
259262,45,9.1,2022-02-25,1
259264,7,28.4,2022-01-06,0
259264,7,36.1,2022-01-05,0
259266,23,10.8,2022-01-04,0
259267,21,11.5,2022-01-04,0
259268,7,178.2,2022-01-05,1
259268,14,0.1,2022-01-16,1
259268,14,0.1,2022-01-22,1
259268,14,13.9,2022-01-13,1
259268,14,15.2,2022-01-28,1
259268,14,18.4,2022-01-23,1
259268,14,23.1,2022-01-29,1
259268,14,60.7,2022-01-20,1
259268,14,66,2022-01-19,1
259268,14,70.2,2022-01-21,1
259268,14,98.6,2022-01-18,1
259268,14,113,2022-01-17,1
259268,23,22,2022-01-12,1
259268,23,30.4,2022-01-08,1
259268,23,50.1,2022-01-11,1
259268,23,65.2,2022-01-09,1
259268,23,284.9,2022-01-07,1
259268,28,38.3,2022-02-03,1
259268,28,54.1,2022-02-02,1
259268,42,191.2,2022-01-06,1
259269,35,11.7,2022-01-05,0
259269,35,12.4,2022-01-04,0
259271,16,2.9,2022-01-16,0
259271,21,10.2,2022-01-05,0
259273,16,27.3,2022-01-04,1
259273,21,0.4,2022-01-07,1
259274,16,0.6,2022-01-04,0
259275,7,0.5,2022-01-04,0
259276,23,19.2,2022-01-04,0
259278,7,16,2022-01-04,0
259278,14,6.5,2022-01-31,0
259283,7,0.9,2022-02-01,1
259283,7,12.2,2022-01-15,1
259283,7,29.8,2022-07-08,1
259283,7,51.2,2022-02-02,1
259283,14,0.2,2022-06-05,1
259283,14,0.2,2022-06-14,1
259283,14,0.4,2022-07-06,1
259283,14,0.7,2022-05-18,1
259283,14,1.1,2022-04-17,1
259283,14,1.4,2022-04-13,1
259283,14,2.2,2022-05-01,1
259283,14,2.4,2022-04-16,1
259283,14,2.6,2022-05-16,1
259283,14,3.5,2022-05-12,1
259283,14,3.6,2022-05-17,1
259283,14,4.5,2022-05-19,1
259283,14,6.2,2022-07-09,1
259283,14,6.4,2022-04-28,1
259283,14,7.3,2022-05-26,1
259283,14,7.6,2022-06-15,1
259283,14,8.1,2022-07-02,1
259283,14,8.2,2022-04-06,1
259283,14,8.3,2022-04-25,1
259283,14,8.5,2022-06-09,1
259283,14,8.5,2022-06-30,1
259283,14,9.5,2022-05-08,1
259283,14,10.8,2022-04-07,1
259283,14,10.8,2022-07-07,1
259283,14,11.3,2022-07-05,1
259283,14,12.1,2022-07-04,1
259283,14,13.6,2022-05-20,1
259283,14,15.8,2022-04-30,1
259283,14,17.2,2022-04-24,1
259283,14,20.5,2022-04-10,1
259283,14,21.7,2022-04-29,1
259283,14,24.7,2022-06-06,1
259283,14,25.7,2022-07-03,1
259283,14,26,2022-04-27,1
259283,14,29,2022-07-01,1
259283,14,29.9,2022-04-02,1
259283,14,30.2,2022-04-14,1
259283,14,30.4,2022-05-10,1
259283,14,35.2,2022-04-05,1
259283,14,35.3,2022-04-11,1
259283,14,38.5,2022-01-09,1
259283,14,42.8,2022-04-03,1
259283,14,50,2022-04-26,1
259283,16,0.1,2022-03-18,1
259283,16,0.5,2022-02-22,1
259283,16,0.8,2022-02-20,1
259283,16,0.8,2022-03-07,1
259283,16,1.3,2022-02-19,1
259283,16,1.5,2022-10-12,1
259283,16,1.7,2022-03-26,1
259283,16,2.2,2022-03-25,1
259283,16,2.3,2022-06-21,1
259283,16,2.9,2022-03-17,1
259283,16,3,2022-03-05,1
259283,16,4.4,2022-03-23,1
259283,16,4.7,2022-03-19,1
259283,16,4.7,2022-03-31,1
259283,16,5.2,2022-03-09,1
259283,16,5.5,2022-02-12,1
259283,16,9,2022-02-18,1
259283,16,11.3,2022-03-30,1
259283,16,14.9,2022-02-15,1
259283,16,15,2022-02-26,1
259283,16,16.3,2022-02-06,1
259283,16,22.4,2022-02-13,1
259283,16,28.1,2022-02-07,1
259283,16,35.1,2022-01-11,1
259283,16,39.9,2022-02-25,1
259283,16,43.4,2022-02-08,1
259283,16,44.4,2022-02-11,1
259283,16,54.2,2022-02-09,1
259283,16,71.6,2022-04-12,1
259283,21,3.1,2022-01-04,0
259283,21,17.8,2022-01-05,0
259283,21,20.3,2022-01-07,0
259283,21,27.8,2022-01-21,1
259283,21,29.3,2022-01-13,1
259283,21,36,2022-01-14,1
259283,21,40.9,2022-01-12,1
259283,21,46.4,2022-01-08,0
259283,21,54.9,2022-01-10,1
259283,21,55.3,2022-01-20,1
259283,22,33.7,2022-01-26,1
259283,22,37,2022-01-17,1
259283,22,86.1,2022-01-25,1
259283,24,2.5,2022-01-31,1
259283,24,10.4,2022-01-30,1
259283,24,10.6,2022-01-19,1
259283,24,26.6,2022-01-24,1
259283,24,27.6,2022-01-23,1
259283,24,33.3,2022-01-22,1
259283,37,0.9,2022-07-15,1
259283,37,1.8,2022-03-06,1
259283,37,2,2022-07-24,1
259283,37,7.7,2022-07-17,1
259283,37,12.6,2022-07-14,1
259283,37,16,2022-07-21,1
259283,49,0.7,2022-02-04,1
259284,7,66.7,2022-01-06,0
259284,7,74.5,2022-01-05,0
259284,23,2.3,2022-01-04,0
259286,7,1.1,2022-01-04,0
259289,7,35.4,2022-01-04,0
259297,7,86.8,2022-01-05,0
259297,13,42.2,2022-01-07,0
259297,21,26.6,2022-01-08,0
259297,21,69,2022-01-09,0
259297,46,14.3,2022-01-06,0
259298,21,1.9,2022-01-05,0
259299,7,6.6,2022-01-05,0
259300,14,2.7,2022-08-01,1
259300,14,10.8,2022-06-07,1
259300,14,12,2022-09-16,1
259300,14,12.7,2022-05-16,1
259300,14,14.8,2022-05-30,1
259300,14,18.2,2022-05-31,1
259300,14,20.2,2022-03-21,1
259300,14,20.9,2022-06-08,1
259300,14,25,2022-09-01,1
259300,14,27.1,2022-05-24,1
259300,14,29.8,2022-06-12,1
259300,14,55.9,2022-05-28,1
259300,33,0.2,2022-04-29,1
259300,33,6.4,2022-05-11,1
259300,33,10,2022-05-10,1
259300,33,18.3,2022-05-08,1
259300,33,35,2022-04-25,1
259300,36,0.6,2022-01-11,0
259300,36,7.1,2022-01-29,1
259300,36,7.4,2022-01-14,0
259300,36,7.8,2022-01-10,0
259300,36,13.2,2022-01-12,0
259300,36,20.9,2022-01-26,1
259300,36,24,2022-01-28,1
259300,36,69.3,2022-01-05,0
259305,16,3.8,2022-02-14,1
259305,16,5.6,2022-02-20,1
259305,16,6.4,2022-02-12,1
259305,16,8.2,2022-02-24,1
259305,16,10.4,2022-02-22,1
259305,16,17,2022-01-07,1
259305,16,23.7,2022-01-11,1
259305,16,27.4,2022-01-13,1
259305,16,30.8,2022-02-16,1
259305,16,34.7,2022-02-15,1
259305,16,38.1,2022-02-21,1
259305,16,49.9,2022-01-19,1
259305,16,79.7,2022-01-10,1
259305,16,86.5,2022-01-06,1
259305,16,117.4,2022-01-05,1
259305,37,31.7,2022-01-20,1
259306,7,0.3,2022-01-05,0
259307,13,0.7,2022-01-05,0
259307,13,2.5,2022-01-07,0
259311,42,0.3,2022-01-05,0
259315,34,0.6,2022-01-05,0
259316,7,0.2,2022-01-06,0
259317,42,0.1,2022-01-06,0
259317,42,11,2022-01-07,0
259317,42,13.7,2022-01-05,0
259318,21,102.1,2022-01-05,0
259319,7,0.1,2022-01-27,0
259322,7,43.8,2022-01-05,0
259325,28,0.1,2022-01-05,0
259326,14,2.9,2022-01-05,0
259328,7,15.9,2022-01-06,0
259328,7,47.3,2022-01-05,0
259329,14,1,2022-01-05,0
259329,53,0.1,2022-10-14,0
259333,28,15.4,2022-01-05,0
259337,16,0.1,2022-01-05,0
259343,7,11,2022-01-18,0
259344,21,8.8,2022-01-05,0
259345,7,13,2022-01-05,0
259349,16,1.7,2022-04-01,0
259350,3,0.5,2022-08-14,0
259350,3,54.5,2022-08-17,0
259350,3,129.8,2022-08-15,0
259350,3,180.7,2022-08-16,0
259350,5,0.2,2022-01-05,0
259351,21,0.2,2022-01-05,0
259351,21,1.4,2022-01-09,0
259354,7,29.7,2022-01-05,0
259354,7,37.3,2022-01-06,0
259354,23,5.4,2022-01-10,0
259355,14,0.1,2022-01-05,0
259356,42,2.2,2022-01-05,0
259356,42,5.9,2022-01-07,0
259360,7,3.1,2022-01-05,0
259361,7,16.4,2022-08-03,1
259361,7,35,2022-08-01,1
259361,7,40.9,2022-07-28,1
259361,7,78.5,2022-09-11,1
259361,21,14.6,2022-09-14,1
259361,21,18.7,2022-09-15,1
259364,7,7.1,2022-01-05,0
259364,7,7.3,2022-01-11,0
259364,7,7.7,2022-01-15,0
259364,7,19.8,2022-01-12,0
259365,7,0.4,2022-01-05,0
259366,21,23.3,2022-01-06,0
259366,21,45.1,2022-01-05,0
259371,32,0.3,2022-01-05,0
259372,42,1.5,2022-01-05,0
259374,7,39.3,2022-01-17,0
259378,21,10.7,2022-01-05,0
259378,21,15.7,2022-01-06,0
259379,7,0.1,2022-01-05,0
259382,7,1.2,2022-01-05,0
259383,7,0.1,2022-04-28,0
259383,7,2.7,2022-05-18,0
259383,7,7.5,2022-05-19,0
259383,7,10,2022-05-25,0
259384,23,4.6,2022-01-05,0
259384,23,8.3,2022-01-12,0
259384,23,54,2022-01-16,0
259385,14,2.2,2022-01-05,0
259386,42,0.2,2022-01-06,0
259387,42,2.2,2022-01-22,0
259388,14,0.2,2022-01-05,0
259390,7,16.1,2022-01-08,0
259390,7,21.2,2022-01-05,0
259393,7,0.3,2022-09-23,0
259393,7,1.5,2022-02-09,0
259393,7,3.6,2022-02-07,0
259393,7,5.1,2022-01-05,0
259393,7,16,2022-02-08,0
259393,7,19.8,2022-01-21,0
259393,7,26.6,2022-01-22,0
259395,7,6.6,2022-01-05,0
259395,7,9.3,2022-02-03,0
259395,7,29.4,2022-03-19,0
259398,29,2.1,2022-01-06,0
259398,29,20.3,2022-01-20,0
259398,29,25.4,2022-01-21,0
259398,29,53.8,2022-01-05,0
259398,29,89.9,2022-01-08,0
259398,29,166.6,2022-01-10,0
259400,23,23.5,2022-01-12,0
259401,7,24.1,2022-01-05,0
259401,7,40.7,2022-01-06,0
259402,2,2.9,2022-03-15,0
259402,2,6.5,2022-03-13,0
259402,7,0.1,2022-01-05,0
259402,14,0.9,2022-03-30,0
259407,42,2.2,2022-01-05,0
259408,14,1.9,2022-04-03,1
259408,14,16.2,2022-03-05,1
259408,14,35.8,2022-03-16,1
259408,14,228.1,2022-01-07,1
259408,16,47.9,2022-02-20,1
259408,16,103.8,2022-02-03,1
259408,23,51.3,2022-01-06,1
259410,7,12.3,2022-01-05,0
259412,13,14.1,2022-01-09,0
259412,45,0.2,2022-01-05,0
259418,7,2,2022-01-05,0
259418,16,12.6,2022-01-28,0
259418,21,1.5,2022-05-31,0
259418,21,1.6,2022-05-30,0
259418,21,8.7,2022-06-02,0
259421,7,0.1,2022-01-06,0
259422,21,2.2,2022-01-06,0
259422,23,0.6,2022-02-15,0
259424,7,0.4,2022-01-06,0
259424,7,0.6,2022-01-08,0
259426,7,7.9,2022-01-15,0
259426,7,9.4,2022-01-29,0
259426,7,11.1,2022-01-07,0
259427,37,2.2,2022-01-07,0
259427,37,3.8,2022-01-11,0
259427,37,3.8,2022-01-21,0
259427,37,3.9,2022-01-10,0
259427,37,5.6,2022-01-15,0
259427,37,6.6,2022-01-17,0
259427,37,7.7,2022-01-06,0
259427,37,12.2,2022-01-09,0
259427,37,19.3,2022-01-14,0
259427,37,21,2022-01-13,0
259427,37,25.8,2022-01-08,0
259429,7,8.2,2022-01-19,1
259429,7,14.4,2022-01-20,1
259429,7,14.8,2022-01-18,1
259429,7,18.3,2022-01-22,1
259429,7,20.5,2022-01-06,1
259429,7,30.9,2022-01-21,1
259429,7,39.3,2022-01-17,1
259429,7,78.3,2022-04-10,1
259429,13,16.1,2022-04-19,1
259429,13,19,2022-04-20,1
259429,13,19.3,2022-04-08,1
259429,13,20.2,2022-04-21,1
259429,13,25.1,2022-04-23,1
259429,13,81.2,2022-04-17,1
259429,23,13.3,2022-04-11,1
259429,23,13.5,2022-04-16,1
259429,23,15.2,2022-03-27,1
259429,23,15.5,2022-04-01,1
259429,23,16.1,2022-04-06,1
259429,23,16.7,2022-03-29,1
259429,23,17,2022-03-28,1
259429,23,17.1,2022-03-25,1
259429,23,17.5,2022-03-26,1
259429,23,17.7,2022-04-05,1
259429,23,17.8,2022-03-30,1
259429,23,19,2022-03-31,1
259429,23,19.8,2022-04-03,1
259429,23,21.8,2022-04-07,1
259429,23,41.5,2022-04-02,1
259429,39,3.8,2022-05-01,1
259429,39,7.1,2022-05-05,1
259429,39,8,2022-05-02,1
259429,39,8.6,2022-05-03,1
259429,39,61.7,2022-04-24,1
259429,42,15.1,2022-02-03,1
259429,42,15.5,2022-01-25,1
259429,42,16,2022-02-11,1
259429,42,16.1,2022-02-02,1
259429,42,16.1,2022-02-10,1
259429,42,16.6,2022-01-24,1
259429,42,16.6,2022-02-15,1
259429,42,16.9,2022-02-13,1
259429,42,17,2022-02-14,1
259429,42,18.8,2022-02-09,1
259429,42,20,2022-01-26,1
259429,42,26.4,2022-01-27,1
259429,42,31,2022-03-09,1
259429,42,35,2022-03-07,1
259429,42,48.9,2022-03-08,1
259429,46,15.6,2022-03-23,1
259429,46,15.7,2022-03-16,1
259429,46,16.5,2022-03-22,1
259429,46,18.3,2022-03-14,1
259429,46,18.6,2022-03-17,1
259429,46,18.6,2022-03-20,1
259429,46,18.6,2022-03-24,1
259429,46,24.3,2022-03-10,1
259429,46,28.8,2022-03-11,1
259429,46,29.6,2022-03-21,1
259429,46,34.3,2022-03-12,1
259433,7,10.6,2022-01-06,0
