student_id,week_n,n_engagements,student_type_id,student_country
259755,02,1,0,NG
259756,01,2,0,CA
259756,02,1,0,CA
259756,03,1,0,CA
259756,04,3,0,CA
259756,05,2,0,CA
259759,01,1,0,BD
259760,01,1,0,GB
259761,03,2,0,FR
259761,33,4,0,FR
259762,01,1,0,ES
259762,17,1,0,ES
259763,01,1,0,DE
259765,01,1,0,EG
259766,01,1,0,EG
259767,01,1,1,AU
259767,02,4,1,AU
259767,03,7,1,AU
259767,04,5,1,AU
259767,05,7,1,AU
259767,06,6,1,AU
259767,07,6,1,AU
259767,08,2,1,AU
259767,09,5,1,AU
259767,10,4,1,AU
259767,13,2,1,AU
259767,14,7,1,AU
259767,15,6,1,AU
259767,16,6,1,AU
259767,17,6,1,AU
259767,18,2,1,AU
259767,20,3,1,AU
259767,21,4,1,AU
259767,23,5,1,AU
259767,24,5,1,AU
259767,25,5,1,AU
259767,26,3,1,AU
259767,27,1,1,AU
259767,28,2,1,AU
259767,29,2,1,AU
259767,30,7,1,AU
259767,38,1,1,AU
259767,41,2,1,AU
259767,42,1,1,AU
259768,01,1,0,IN
259777,01,1,1,ID
259777,02,6,1,ID
259777,03,2,1,ID
259777,04,1,1,ID
259777,15,3,1,ID
259777,25,1,1,ID
259779,01,1,0,NP
259781,01,1,0,NG
259781,04,1,1,NG
259781,05,3,1,NG
259781,07,1,1,NG
259781,08,1,1,NG
259781,10,1,1,NG
259781,11,2,1,NG
259781,15,1,1,NG
259781,26,1,1,NG
259784,01,1,0,SG
259787,02,1,0,CA
259787,07,1,0,CA
259789,01,1,0,IN
259789,37,1,0,IN
259789,38,2,0,IN
259790,01,1,0,IN
259792,01,1,0,OM
259795,01,1,0,US
259795,02,1,0,US
259796,02,1,0,AU
259799,01,1,0,EG
259800,01,1,0,IN
259804,01,1,0,EG
259804,03,2,0,EG
259804,33,1,0,EG
259805,01,1,0,GB
259805,05,1,0,GB
259809,02,2,0,GH
259810,02,1,0,US
259815,01,1,0,IN
259815,02,2,0,IN
259816,01,1,0,MU
259817,01,1,0,IN
259817,02,2,0,IN
259818,01,1,0,IN
259819,04,3,0,IN
259823,01,1,0,TN
259825,01,1,0,IN
259827,01,1,0,IL
259829,01,1,0,IN
259832,01,1,0,NG
259833,32,1,0,IN
259834,02,2,1,ES
259834,03,1,1,ES
259834,05,1,1,ES
259834,06,1,1,ES
259834,18,1,1,ES
259838,01,1,0,US
259840,01,1,0,JE
259841,01,1,0,US
259841,02,1,0,US
259841,03,1,0,US
259843,01,1,0,MY
259843,02,3,0,MY
259846,39,1,1,US
259846,40,2,1,US
259846,42,2,1,US
259847,01,1,0,EG
259848,01,1,0,NL
259850,01,1,0,KW
259855,02,3,0,GB
259855,03,1,0,GB
259855,07,1,0,GB
259855,08,1,0,GB
259855,09,1,0,GB
259859,06,3,0,PT
259859,07,1,0,PT
259860,01,1,0,EG
259860,02,5,1,EG
259860,05,2,1,EG
259860,06,4,1,EG
259860,07,4,1,EG
259860,08,3,1,EG
259860,10,3,1,EG
259860,11,4,1,EG
259860,12,2,1,EG
259860,13,2,1,EG
259860,14,4,1,EG
259860,15,4,1,EG
259860,16,6,1,EG
259860,17,1,1,EG
259860,20,1,1,EG
259860,21,1,1,EG
259860,22,1,1,EG
259860,23,6,1,EG
259860,24,3,1,EG
259860,32,1,1,EG
259860,35,2,1,EG
259860,36,1,1,EG
259860,37,1,1,EG
259860,40,1,1,EG
259860,41,4,1,EG
259860,42,2,1,EG
259862,02,1,1,US
259865,02,7,1,US
259865,03,2,1,US
259865,04,5,1,US
259865,05,5,1,US
259865,06,5,1,US
259865,07,1,1,US
259865,08,3,1,US
259865,09,1,1,US
259865,10,3,1,US
259867,02,1,0,US
259868,02,1,0,PE
259868,04,1,0,PE
259869,02,1,0,IN
259870,02,1,0,US
259870,05,2,1,US
259870,07,1,1,US
259870,09,1,1,US
259870,10,4,1,US
259870,18,1,1,US
259870,20,1,1,US
259870,21,5,1,US
259870,22,6,1,US
259870,23,2,1,US
259870,25,1,1,US
259870,27,1,1,US
259870,30,4,1,US
259870,32,1,1,US
259870,36,1,1,US
259872,02,3,0,IN
259872,03,1,0,IN
259873,02,1,0,CA
259874,02,2,0,IN
259875,02,1,0,US
259878,02,2,0,EG
259879,02,1,0,IN
259881,02,1,0,SA
259882,02,1,0,IN
259883,02,1,0,IN
259884,02,2,0,NG
259884,13,3,0,NG
259884,14,4,1,NG
259884,15,2,1,NG
259884,16,5,1,NG
259884,18,3,1,NG
259884,19,2,1,NG
259884,20,5,1,NG
259884,21,3,1,NG
259884,22,1,1,NG
259884,23,3,1,NG
259884,28,2,1,NG
259884,29,1,1,NG
259885,02,1,0,AR
259887,02,1,0,IN
259889,02,2,0,IN
259889,29,1,0,IN
259890,02,2,0,GR
259892,02,2,0,IN
259893,02,1,0,IN
259894,02,1,0,IN
259896,02,1,0,IN
259900,02,1,0,BD
259902,02,4,0,SA
259902,03,1,0,SA
259912,02,1,0,DO
259913,02,1,0,TN
259915,02,1,0,IN
259915,07,1,0,IN
259916,03,1,0,NG
259920,03,1,0,IN
259922,02,1,0,US
259923,02,2,0,GB
259926,02,1,0,US
259927,02,2,0,EC
259927,03,1,0,EC
259927,04,1,0,EC
259930,05,1,0,HK
259931,02,1,0,IQ
259932,02,1,0,MO
259938,02,5,1,US
259938,03,7,1,US
259938,04,3,1,US
259938,05,6,1,US
259938,06,4,1,US
259938,07,1,1,US
259940,02,1,0,LB
259940,36,1,0,LB
259941,02,1,0,IN
259942,02,1,0,KW
259943,02,1,0,EG
259950,02,1,0,IN
259952,02,3,1,US
259952,03,3,1,US
259952,04,4,1,US
259952,13,3,1,US
259952,16,6,1,US
259952,22,3,1,US
259952,23,4,1,US
259952,24,2,1,US
259952,32,1,1,US
259952,34,1,1,US
259953,02,7,1,NL
259953,03,5,1,NL
259953,04,1,1,NL
259953,05,1,1,NL
259953,06,4,1,NL
259953,07,3,1,NL
259953,08,2,1,NL
259953,09,1,1,NL
259955,02,1,0,TN
259957,02,2,0,US
259959,02,6,1,DE
259959,03,3,1,DE
259959,04,6,1,DE
259959,05,5,1,DE
259959,06,4,1,DE
259959,07,6,1,DE
259959,17,1,1,DE
259959,18,3,1,DE
259959,19,1,1,DE
259959,21,2,1,DE
259959,22,1,1,DE
259959,23,6,1,DE
259959,24,2,1,DE
259959,25,1,1,DE
259960,02,1,0,IT
259961,02,1,0,AZ
259964,02,1,0,SA
259965,02,3,1,US
259965,03,1,1,US
259967,02,2,0,CO
259967,04,1,0,CO
259967,05,1,0,CO
259969,02,4,1,ES
259969,03,2,1,ES
259969,04,1,1,ES
259969,05,5,1,ES
259969,06,1,1,ES
259969,27,1,1,ES
259970,02,1,0,JO
259972,02,1,0,US
259972,04,1,0,US
259973,02,3,1,US
259973,04,1,1,US
259973,05,1,1,US
259975,02,1,0,US
259976,02,2,0,US
259978,02,1,0,IN
259978,08,1,0,IN
259978,14,1,0,IN
259978,17,1,0,IN
259978,21,1,0,IN
259979,02,1,0,IN
259980,02,1,0,PE
259981,33,2,0,IN
259981,34,1,0,IN
259982,02,1,0,KE
259983,02,2,0,AU
259983,12,1,0,AU
259983,28,1,0,AU
259983,29,1,0,AU
259986,02,1,0,MX
259987,02,1,0,IN
259990,02,2,0,NG
259991,02,1,0,ES
259992,02,1,0,US
259995,02,1,0,IN
259995,03,1,0,IN
259996,02,6,1,ZA
259996,03,5,1,ZA
259996,04,4,1,ZA
259996,06,3,1,ZA
259996,07,2,1,ZA
259996,08,3,1,ZA
259996,11,1,1,ZA
259996,12,2,1,ZA
259996,18,1,1,ZA
259996,19,1,1,ZA
259996,20,2,1,ZA
259996,21,4,1,ZA
259996,22,3,1,ZA
259996,23,3,1,ZA
259996,24,3,1,ZA
259996,25,2,1,ZA
259996,29,1,1,ZA
259996,30,1,1,ZA
259997,02,1,0,TH
259999,03,1,0,PL
260000,02,1,0,IN
260000,05,1,0,IN
260001,02,2,0,IN
260002,02,1,0,MY
260005,02,1,0,IN
260006,02,1,0,IN
260008,17,1,0,KE
260009,02,1,0,DE
260013,02,1,0,IN
260014,02,1,0,PH
260015,02,5,0,ID
260016,02,1,0,BE
260020,02,1,0,IN
260021,02,1,0,AZ
260023,02,1,0,UZ
260024,04,1,1,UA
260024,09,1,1,UA
260024,10,5,1,UA
260024,11,1,1,UA
260024,12,2,1,UA
260026,02,1,0,RS
260027,02,1,0,IN
260028,02,1,0,NZ
260029,02,4,1,FR
260029,03,6,1,FR
260029,04,3,1,FR
260029,12,1,1,FR
260031,02,2,0,IN
260032,02,4,0,IN
260032,06,1,0,IN
260033,02,1,0,US
260033,03,3,1,US
260033,09,1,1,US
260033,12,1,1,US
260033,26,1,1,US
260033,38,1,1,US
260035,02,1,0,NL
260037,02,2,0,MA
260038,02,1,0,EG
260038,12,1,0,EG
260038,13,2,0,EG
260038,15,1,0,EG
260038,39,1,0,EG
260042,02,3,0,KE
260042,04,1,0,KE
260042,05,2,0,KE
260042,08,1,1,KE
260042,10,5,1,KE
260042,11,5,1,KE
260042,12,6,1,KE
260042,13,3,1,KE
260042,14,6,1,KE
260042,15,6,1,KE
260042,16,4,1,KE
260042,17,7,1,KE
260042,18,3,1,KE
260042,19,3,1,KE
260042,20,2,1,KE
260042,21,1,1,KE
260042,22,1,1,KE
260042,23,4,1,KE
260042,24,4,1,KE
260042,25,1,1,KE
260042,26,2,1,KE
260043,02,1,0,GB
260045,02,1,0,DE
260049,02,1,0,US
260050,02,1,0,IN
260053,02,1,0,GE
260053,03,2,0,GE
260054,02,1,0,DE
260056,02,1,0,IN
260060,02,4,0,RU
260062,02,1,0,SG
260062,03,4,0,SG
260062,04,2,0,SG
260064,02,1,0,EG
260064,04,1,0,EG
260069,02,1,0,IN
260070,03,2,0,IT
260072,02,1,0,IN
260075,02,1,0,US
260076,02,2,0,IN
260077,02,1,0,ES
260083,02,1,0,US
260084,02,1,0,GB
260085,02,1,0,IN
260086,02,1,0,NG
260089,02,1,0,PL
260091,02,1,0,BR
260092,02,2,0,US
260094,02,1,0,EG
260095,02,2,0,NG
260097,02,1,0,US
260097,03,1,0,US
260102,02,1,0,IN
260108,02,1,0,MX
260109,02,1,0,MX
260111,02,5,1,US
260111,03,3,1,US
260111,04,2,1,US
260111,05,1,1,US
260111,06,1,1,US
260111,12,2,1,US
260111,13,2,1,US
260111,14,5,1,US
260111,29,2,1,US
260112,02,2,0,IN
260115,02,1,0,IL
260116,02,2,0,BH
260117,02,2,0,IN
260119,02,1,0,NG
260122,02,1,0,IN
260123,02,1,0,IN
260123,24,1,0,IN
260125,02,1,0,TW
260126,02,3,1,AU
260126,03,6,1,AU
260126,04,5,1,AU
260126,05,4,1,AU
260126,06,4,1,AU
260126,07,1,1,AU
260126,24,1,1,AU
260126,38,2,1,AU
260126,39,1,1,AU
260126,40,1,1,AU
260129,02,1,0,IN
260130,02,3,0,BE
260130,03,1,0,BE
260130,04,2,0,BE
260130,06,1,0,BE
260131,02,1,0,IN
260132,02,3,1,NL
260132,03,5,1,NL
260132,04,3,1,NL
260132,20,2,1,NL
260132,22,2,1,NL
260132,26,3,1,NL
260132,27,2,1,NL
260132,28,1,1,NL
260132,30,1,1,NL
260133,02,1,0,GH
260134,02,1,0,IN
260134,04,1,0,IN
260135,02,1,0,DE
260136,02,1,0,IN
260138,02,1,0,HK
260142,02,1,0,US
260142,04,1,0,US
260145,02,1,0,SD
260150,02,1,0,PL
260151,02,1,0,IN
260152,02,1,0,NL
260153,02,1,0,IN
260153,03,1,0,IN
260153,24,1,0,IN
260155,02,1,0,NG
260158,02,1,0,HU
260159,02,2,0,IN
260159,04,1,0,IN
260159,05,4,0,IN
260159,06,1,0,IN
260160,02,1,0,UG
260160,04,3,0,UG
260162,02,2,0,NG
260164,02,4,1,JM
260164,03,3,1,JM
260164,04,2,1,JM
260164,06,2,1,JM
260165,02,2,0,ES
260168,02,3,1,PT
260168,03,2,1,PT
260168,04,3,1,PT
260168,05,2,1,PT
260168,06,6,1,PT
260168,07,3,1,PT
260168,08,3,1,PT
260168,09,1,1,PT
260168,10,4,1,PT
260168,11,4,1,PT
260168,12,4,1,PT
260168,14,5,1,PT
260168,15,2,1,PT
260168,16,2,1,PT
260168,17,5,1,PT
260168,18,4,1,PT
260168,20,3,1,PT
260168,24,2,1,PT
260168,25,3,1,PT
260168,26,2,1,PT
260168,38,1,1,PT
260168,41,1,1,PT
260169,02,1,0,BD
260171,02,1,0,IN
260172,02,1,0,DZ
260173,02,4,1,US
260173,03,4,1,US
260173,04,5,1,US
260173,05,5,1,US
260173,06,5,1,US
260173,07,6,1,US
260173,08,5,1,US
260173,09,5,1,US
260173,10,4,1,US
260173,11,5,1,US
260173,12,4,1,US
260173,13,2,1,US
260173,14,3,1,US
260173,15,3,1,US
260173,16,1,1,US
260173,17,6,1,US
260173,18,3,1,US
260173,19,3,1,US
260173,20,1,1,US
260173,21,4,1,US
260173,22,4,1,US
260173,23,4,1,US
260173,24,3,1,US
260173,25,1,1,US
260173,26,5,1,US
260173,27,4,1,US
260173,28,7,1,US
260173,29,3,1,US
260173,30,3,1,US
260173,34,2,1,US
260173,35,3,1,US
260173,36,1,1,US
260173,37,1,1,US
260173,39,1,1,US
260173,40,7,1,US
260173,41,3,1,US
260175,02,1,0,PT
260176,02,1,0,NL
260176,17,1,1,NL
260178,02,1,0,JP
260180,02,1,1,US
260180,07,1,1,US
260181,02,2,1,IN
260181,03,2,1,IN
260181,06,1,1,IN
260181,09,1,1,IN
260181,11,1,1,IN
260181,13,1,1,IN
260181,14,1,1,IN
260181,21,2,1,IN
260181,30,1,1,IN
260181,32,2,1,IN
260181,39,1,1,IN
260183,06,3,0,PK
260184,33,1,0,IN
260186,02,1,0,IN
260190,03,1,0,EG
260190,06,3,0,EG
260192,02,3,1,CH
260192,04,1,1,CH
260192,05,2,1,CH
260192,06,1,1,CH
260192,09,1,1,CH
260192,10,1,1,CH
260192,18,4,1,CH
260192,21,4,1,CH
260192,22,3,1,CH
260192,23,3,1,CH
260193,02,1,0,EG
260194,02,1,0,IN
260198,02,1,0,IN
260200,02,1,0,AT
260200,05,1,0,AT
260200,06,4,0,AT
260200,07,5,0,AT
260200,08,3,0,AT
260200,09,1,0,AT
260200,11,1,0,AT
260200,15,2,0,AT
260200,16,2,0,AT
260200,18,5,0,AT
260200,19,1,0,AT
260200,28,1,0,AT
260200,30,1,0,AT
260200,31,1,0,AT
260200,32,3,0,AT
260200,33,1,0,AT
260200,41,1,0,AT
260203,02,1,0,SE
260205,02,2,0,KE
260208,02,1,0,US
260209,02,1,0,MX
260211,02,3,1,CA
260211,03,5,1,CA
260211,04,6,1,CA
260211,05,4,1,CA
260211,08,2,1,CA
260212,02,2,0,US
260215,02,1,0,IN
260216,03,2,1,AE
260216,04,2,1,AE
260216,05,1,1,AE
260217,02,3,1,US
260217,08,1,1,US
260217,41,1,1,US
260220,02,1,0,SG
260224,02,1,0,IN
260226,02,2,0,US
260226,03,4,0,US
260226,34,1,0,US
260228,02,1,0,SA
260230,02,1,0,KE
260233,02,1,0,IN
260237,02,1,0,NG
260237,03,2,0,NG
260238,02,1,0,IN
260239,02,1,0,IN
260241,02,1,0,IN
260242,02,1,0,SG
260244,02,1,0,IN
260247,02,1,0,MY
260247,06,1,0,MY
260247,07,1,0,MY
260247,10,1,0,MY
260252,02,1,0,PL
260254,02,1,0,SA
260256,02,1,0,IN
260260,02,1,0,PH
260265,02,4,0,US
260266,02,1,0,IN
260267,02,1,0,DZ
260269,02,2,0,IN
260270,33,1,0,KE
260271,02,1,0,IN
260271,04,2,0,IN
260271,25,1,0,IN
260272,02,2,0,NG
260272,04,1,0,NG
260273,02,1,0,NP
260278,02,2,0,HU
260280,02,1,0,NL
260281,02,1,0,CA
260285,02,2,0,US
260291,02,2,1,US
260291,03,4,1,US
260291,04,2,1,US
260291,05,3,1,US
260291,06,2,1,US
260291,07,1,1,US
260291,08,1,1,US
260291,10,1,1,US
260295,02,2,0,RS
260295,03,4,0,RS
260295,05,2,0,RS
260295,06,2,0,RS
260295,38,1,0,RS
260296,02,1,0,EG
260297,02,1,0,SA
260300,02,1,0,SA
260303,03,1,0,ET
260305,02,1,0,TR
260306,02,2,0,DZ
260307,02,1,0,MA
260311,02,1,0,SD
260312,02,2,0,MA
260314,02,1,0,US
260314,20,1,0,US
260315,02,1,0,SA
260316,02,1,0,PK
260317,02,1,0,SA
260321,02,1,1,BR
260321,03,4,1,BR
260321,04,1,1,BR
260321,05,6,1,BR
260321,06,4,1,BR
260321,15,4,1,BR
260321,16,1,1,BR
260321,27,2,1,BR
260321,28,1,1,BR
260323,02,3,0,LY
260324,02,3,1,US
260324,03,3,1,US
260325,02,1,0,EG
260327,02,1,0,EG
260328,02,1,0,SA
260329,03,3,1,EC
260329,05,3,1,EC
260329,06,1,1,EC
260329,07,1,1,EC
260329,10,2,1,EC
260329,20,1,1,EC
260329,26,2,1,EC
260329,32,1,1,EC
260329,33,2,1,EC
260329,34,1,1,EC
260329,35,1,1,EC
260329,38,1,1,EC
260329,40,1,1,EC
260329,41,1,1,EC
260330,02,1,0,TW
260332,02,1,0,US
260333,02,1,0,US
260334,12,1,0,US
260334,13,1,0,US
260334,14,2,0,US
260334,16,1,0,US
260334,17,2,0,US
260334,29,1,0,US
260334,30,1,1,US
260334,31,2,1,US
260335,03,5,1,US
260335,04,1,1,US
260336,02,1,0,SA
260338,05,4,0,GB
260339,02,1,0,SA
260342,02,1,0,NG
260345,04,2,1,MX
260345,05,4,1,MX
260345,06,4,1,MX
260345,07,6,1,MX
260345,08,5,1,MX
260345,09,4,1,MX
260345,10,2,1,MX
260345,15,2,1,MX
260345,16,5,1,MX
260345,17,4,1,MX
260345,18,3,1,MX
260345,19,5,1,MX
260345,20,3,1,MX
260345,21,4,1,MX
260345,22,6,1,MX
260345,28,3,1,MX
260345,29,1,1,MX
260345,30,2,1,MX
260345,31,3,1,MX
260345,32,4,1,MX
260345,33,3,1,MX
260345,38,7,1,MX
260345,39,6,1,MX
260345,40,5,1,MX
260345,41,5,1,MX
260345,42,3,1,MX
260351,02,1,0,IN
260353,27,1,0,IN
260354,02,1,1,US
260354,03,3,1,US
260354,09,4,1,US
260356,02,3,1,ZM
260356,03,2,1,ZM
260356,04,7,1,ZM
260356,05,5,1,ZM
260356,06,6,1,ZM
260356,07,6,1,ZM
260356,08,2,1,ZM
260356,09,2,1,ZM
260356,11,2,1,ZM
260356,14,3,1,ZM
260356,17,1,1,ZM
260356,24,1,1,ZM
260356,28,1,1,ZM
260356,29,2,1,ZM
260356,35,1,1,ZM
260356,36,1,1,ZM
260357,02,1,0,US
260360,02,1,0,JP
260364,02,1,0,MM
260371,02,1,0,SA
260373,04,2,0,IN
260373,24,1,0,IN
260378,02,1,0,TR
260382,02,1,0,IN
260382,04,1,0,IN
260383,02,1,0,EG
260383,20,1,0,EG
260385,02,1,0,TR
260387,02,1,0,MY
260389,02,2,0,SA
260389,03,2,0,SA
260389,07,1,0,SA
260389,34,2,0,SA
260390,02,1,0,AU
260392,02,1,0,YE
260394,02,1,0,PK
260396,35,1,0,EG
260398,02,1,0,DE
260399,02,1,0,SA
260400,02,1,0,IN
260402,02,2,0,IN
260403,02,1,0,BD
260404,02,1,0,PK
260405,02,2,0,IN
260406,02,1,0,US
260410,02,1,0,EG
260412,02,1,0,US
260412,05,1,0,US
260412,06,1,0,US
260414,02,1,0,SA
260415,02,1,0,NG
260416,02,2,0,SA
260418,02,2,0,EG
260419,02,1,0,IE
260423,02,2,1,US
260423,03,2,1,US
260423,05,3,1,US
260423,06,2,1,US
260424,02,1,0,JP
260425,02,1,0,EG
260426,02,1,0,MA
260429,02,1,0,FR
260433,30,1,0,GH
260439,02,1,0,MA
260442,02,1,0,MA
260448,02,1,0,IN
260451,02,1,0,MA
260453,02,1,0,MA
260455,02,1,0,MA
260458,02,1,0,MA
260459,02,2,0,MA
260464,03,2,0,ES
260465,03,3,1,ES
260465,04,3,1,ES
260465,05,5,1,ES
260465,06,4,1,ES
260465,07,5,1,ES
260465,08,4,1,ES
260465,09,4,1,ES
260465,10,2,1,ES
260465,11,2,1,ES
260465,12,5,1,ES
260465,13,4,1,ES
260465,14,4,1,ES
260465,15,2,1,ES
260465,16,3,1,ES
260465,17,4,1,ES
260465,18,5,1,ES
260465,19,6,1,ES
260465,20,3,1,ES
260465,22,4,1,ES
260465,23,2,1,ES
260465,24,4,1,ES
260465,25,3,1,ES
260465,26,4,1,ES
260465,27,4,1,ES
260465,29,3,1,ES
260465,30,4,1,ES
260465,32,3,1,ES
260465,33,5,1,ES
260465,34,2,1,ES
260465,35,5,1,ES
260465,36,2,1,ES
260465,38,3,1,ES
260465,39,3,1,ES
260465,41,4,1,ES
260465,42,1,1,ES
260466,02,1,0,CY
260467,03,1,0,DZ
260468,02,1,0,BR
260473,02,1,0,IL
260477,02,3,0,CA
260477,03,7,0,CA
260477,04,7,0,CA
260477,05,7,0,CA
260477,06,4,0,CA
260479,02,1,0,MA
260480,02,1,0,SA
260481,02,1,0,IN
260483,02,1,1,US
260484,02,1,0,SA
260485,02,1,0,NG
260485,03,1,0,NG
260486,02,2,1,US
260486,03,7,1,US
260486,04,4,1,US
260486,05,5,1,US
260486,06,5,1,US
260486,07,6,1,US
260486,08,1,1,US
260486,22,1,1,US
260486,33,1,1,US
260487,02,1,0,AZ
260487,06,1,0,AZ
260487,09,1,0,AZ
260488,02,1,0,EG
260489,02,1,0,US
260492,02,1,0,US
260492,30,1,0,US
260492,31,1,0,US
260492,32,1,0,US
260492,38,1,0,US
260493,29,1,0,PL
260494,02,2,1,US
260494,03,6,1,US
260494,05,1,1,US
260495,02,1,0,BD
260496,02,1,0,DE
260497,02,1,0,IN
260499,05,2,0,US
260499,08,1,0,US
260500,02,1,0,IN
260504,02,1,0,KR
260508,06,2,0,EG
260510,02,1,0,MA
260512,02,1,0,IN
260516,04,2,0,MA
260519,02,2,0,PL
260519,03,1,0,PL
260531,02,1,0,IN
260532,02,1,0,TR
260535,33,1,0,IN
260537,02,1,0,IN
260538,02,1,0,PT
260541,02,1,0,IN
260542,02,1,0,ID
260547,02,1,0,IN
260547,11,1,0,IN
260548,02,1,0,NL
260549,02,2,1,US
260549,03,7,1,US
260549,04,1,1,US
260549,05,4,1,US
260549,06,2,1,US
260549,10,2,1,US
260549,13,2,1,US
260549,25,2,1,US
260549,26,1,1,US
260549,27,6,1,US
260549,28,2,1,US
260549,29,2,1,US
260549,30,3,1,US
260549,31,2,1,US
260549,32,1,1,US
260549,34,1,1,US
260549,35,1,1,US
260549,36,1,1,US
260549,41,2,1,US
260550,02,1,0,SA
260563,02,1,0,MA
260565,02,1,0,PS
260565,32,1,0,PS
260565,33,1,0,PS
260566,02,1,0,IN
260567,02,2,0,GB
260567,03,1,0,GB
260568,03,1,0,QA
260569,03,2,0,EG
260572,02,2,0,US
260572,03,3,1,US
260572,07,2,1,US
260572,08,5,1,US
260572,09,6,1,US
260572,10,4,1,US
260572,11,4,1,US
260572,12,3,1,US
260572,13,6,1,US
260572,14,2,1,US
260572,17,1,1,US
260572,18,2,1,US
260572,21,2,1,US
260572,22,1,1,US
260572,39,1,1,US
260575,02,2,0,TR
260575,03,3,0,TR
260575,04,3,0,TR
260575,06,1,0,TR
260575,09,1,0,TR
260578,02,1,1,US
260578,03,4,1,US
260578,04,3,1,US
260578,08,1,1,US
260578,09,2,1,US
260578,15,1,1,US
260578,16,1,1,US
260583,11,1,0,BD
260584,02,1,0,TN
260585,02,1,0,MA
260585,03,1,0,MA
260589,02,1,0,TN
260590,02,2,0,US
260591,02,1,0,AR
260591,14,1,0,AR
260593,03,7,1,CA
260593,04,7,1,CA
260593,05,7,1,CA
260593,06,7,1,CA
260593,07,7,1,CA
260593,08,7,1,CA
260593,09,6,1,CA
260593,10,7,1,CA
260593,11,7,1,CA
260593,12,7,1,CA
260593,13,7,1,CA
260593,14,5,1,CA
260593,15,5,1,CA
260593,16,2,1,CA
260594,02,1,0,US
260594,03,2,0,US
260595,33,2,0,EG
260596,02,1,0,VN
260598,02,1,0,GB
260600,02,1,0,US
260600,03,1,0,US
260602,02,1,0,CA
260602,03,1,0,CA
260604,02,1,0,PH
260604,03,2,0,PH
260604,04,1,0,PH
260606,02,1,0,AR
260607,02,1,0,NP
260608,03,4,1,IN
260608,04,6,1,IN
260608,05,5,1,IN
260608,06,6,1,IN
260608,07,7,1,IN
260608,08,7,1,IN
260608,09,5,1,IN
260608,10,2,1,IN
260608,11,6,1,IN
260608,12,6,1,IN
260608,13,3,1,IN
260608,14,3,1,IN
260608,15,6,1,IN
260608,16,4,1,IN
260615,04,1,0,IN
260616,19,5,1,FR
260616,20,1,1,FR
260616,21,5,1,FR
260616,22,1,1,FR
260616,23,5,1,FR
260616,24,1,1,FR
260616,25,2,1,FR
260616,26,2,1,FR
260616,31,1,1,FR
260616,41,1,1,FR
260619,02,1,0,PK
260619,03,6,0,PK
260622,02,1,0,MA
260627,03,2,0,IN
260628,02,1,0,EG
260631,02,1,0,BE
260633,02,1,0,IN
260634,02,1,0,JP
260635,02,1,0,EG
260638,02,1,0,IN
260640,02,1,0,AZ
260641,02,1,0,NG
260641,03,1,0,NG
260646,02,1,1,NO
260646,03,5,1,NO
260646,04,6,1,NO
260646,05,4,1,NO
260646,17,1,1,NO
260646,29,1,1,NO
260646,38,7,1,NO
260646,39,4,1,NO
260646,40,3,1,NO
260646,41,2,1,NO
260649,02,1,1,DE
260649,03,5,1,DE
260649,04,5,1,DE
260649,05,5,1,DE
260649,06,3,1,DE
260649,07,3,1,DE
260649,08,2,1,DE
260649,09,5,1,DE
260649,10,4,1,DE
260649,11,2,1,DE
260649,12,6,1,DE
260649,13,4,1,DE
260649,14,1,1,DE
260649,16,2,1,DE
260649,17,1,1,DE
260649,20,2,1,DE
260649,21,3,1,DE
260649,29,2,1,DE
260649,37,1,1,DE
260649,38,1,1,DE
260649,41,1,1,DE
260657,02,1,0,CA
260661,02,1,0,US
260663,04,1,0,GB
260664,03,2,1,BE
260664,04,2,1,BE
260664,06,2,1,BE
260664,07,1,1,BE
260664,08,2,1,BE
260664,11,2,1,BE
260664,12,1,1,BE
260665,02,1,0,IN
260666,02,1,0,NG
260668,02,1,0,IN
260669,02,1,0,ES
260669,03,1,0,ES
260669,06,1,0,ES
260671,02,1,0,IN
260673,02,1,0,BR
260674,02,1,0,US
260676,02,1,0,RU
260678,02,1,0,FR
260680,02,1,0,CA
260682,02,1,0,SA
260684,02,1,0,IT
260684,03,3,1,IT
260684,04,3,1,IT
260684,05,1,1,IT
260684,06,4,1,IT
260684,07,3,1,IT
260684,09,1,1,IT
260684,10,1,1,IT
260684,11,2,1,IT
260684,12,2,1,IT
260684,13,2,1,IT
260684,14,1,1,IT
260684,15,1,1,IT
260684,18,1,1,IT
260684,19,1,1,IT
260684,20,1,1,IT
260684,26,1,1,IT
260684,42,1,1,IT
260687,02,1,0,GR
260687,03,2,0,GR
260688,02,1,0,IT
260694,02,1,0,NG
260697,02,1,0,CA
260698,03,2,0,BD
260698,04,1,1,BD
260698,10,1,1,BD
260698,38,1,1,BD
260699,03,1,0,EG
260700,03,1,0,HK
260701,03,4,0,MX
260702,03,4,0,ES
260702,04,1,1,ES
260702,05,1,1,ES
260702,06,3,1,ES
260702,07,1,1,ES
260702,08,1,1,ES
260702,11,1,1,ES
260702,12,1,1,ES
260702,13,1,1,ES
260702,14,1,1,ES
260702,15,1,1,ES
260702,16,2,1,ES
260702,17,2,1,ES
260702,37,1,1,ES
260702,40,1,1,ES
260702,41,2,1,ES
260704,03,1,0,US
260706,03,1,0,US
260706,04,1,0,US
260707,03,3,1,CA
260707,04,1,1,CA
260707,19,1,1,CA
260707,21,2,1,CA
